DateTime,NO,NO2,NOx,SO2,PM10,PM2.5,CO,NH3,Year,Location,Frequency,is_imputed,gap_length,Hour,Day,Month,Weekday,Hour_sin,Hour_cos,Month_sin,Month_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_lag48,PM2.5_roll_mean_3,PM2.5_roll_mean_6,PM2.5_roll_mean_12,PM2.5_roll_mean_24,PM2.5_roll_std_3,PM2.5_roll_std_6,PM2.5_roll_std_12,PM2.5_roll_std_24,PM2.5_ema_6,PM2.5_ema_12,PM2.5_diff,PM2.5_pct_change,NO_x_NO2,CO_x_NOx,NO_lag1,NO2_lag1,NOx_lag1,SO2_lag1,PM10_lag1,CO_lag1,NH3_lag1
2022-01-08 04:00:00,19.08,9.77,27.67,12.95,106.71,30.81,1.15,7.19,2022,AIIMS,Hourly,0,0,4,8,1,5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,32.92,32.92,32.55,23.96,20.49,7.38,30.89,32.79666666666667,26.96666666666667,24.31833333333333,16.646666666666665,0.2136195996007733,6.746103072638797,5.355331809316657,9.215441515133207,28.323453208050708,24.757312802474118,0.0,0.0,186.41159999999996,31.8205,22.15,10.03,31.4,12.39,125.57,1.26,7.77
2022-01-08 05:00:00,21.14,11.76,32.9,12.8,97.98,26.3,1.02,6.83,2022,AIIMS,Hourly,0,0,5,8,1,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,30.81,32.92,32.92,22.13,22.37,5.76,31.0,32.21666666666667,28.108333333333334,25.17833333333333,17.622916666666665,1.2182090679902253,6.715061925750693,5.511028337192015,9.429638048826906,29.033895148607648,25.68849544824733,-2.110000000000003,-0.06409477521263678,248.6064,33.558,19.08,9.77,27.67,12.95,106.71,1.15,7.19
2022-01-08 06:00:00,21.84,11.62,33.47,12.47,91.92,26.3,1.01,7.17,2022,AIIMS,Hourly,0,0,6,8,1,5,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,26.3,30.81,32.92,17.32,21.34,4.48,30.14,30.01,28.80333333333333,25.50583333333333,18.47875,3.381730326327091,6.165901934564529,5.445349071928408,9.236270333522784,28.252782249005463,25.782573071593895,-4.509999999999998,-0.14638104511522226,253.78079999999997,33.8047,21.14,11.76,32.9,12.8,97.98,1.02,6.83
2022-01-08 07:00:00,18.41,9.08,27.34,12.8,84.55,22.11,0.88,6.99,2022,AIIMS,Hourly,0,0,7,8,1,5,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,26.3,26.3,30.81,32.55,22.69,3.62,28.28,27.80333333333333,30.3,25.91916666666667,19.387916666666666,2.603849714045286,3.1953528756617686,5.2863158821679095,8.864851934400294,27.69484446357533,25.862177214425603,0.0,0.0,167.1628,24.0592,21.84,11.62,33.47,12.47,91.92,1.01,7.17
2022-01-08 08:00:00,16.81,8.46,24.99,13.19,76.99,23.29,0.83,6.52,2022,AIIMS,Hourly,0,0,8,8,1,5,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,22.11,26.3,26.3,32.92,22.16,3.86,24.85,24.903333333333332,28.560000000000002,25.870833333333337,20.158333333333335,2.419097627904626,4.356590409942154,5.321061852903452,8.214532015391024,26.09917461683952,25.284919181437047,-4.190000000000001,-0.1593155893536122,142.2126,20.741699999999998,18.41,9.08,27.34,12.8,84.55,0.88,6.99
2022-01-08 09:00:00,13.99,17.5,27.33,12.72,71.28,23.29,1.18,6.07,2022,AIIMS,Hourly,0,0,9,8,1,5,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,23.29,22.11,26.3,32.92,20.97,7.39,24.55,23.900000000000002,26.955,25.965,20.967916666666667,2.160578626201896,4.20015594948568,5.259058851163398,7.461343263588768,25.296553297742513,24.97800853813904,1.1799999999999997,0.053369516056083206,244.82500000000002,32.249399999999994,16.81,8.46,24.99,13.19,76.99,0.83,6.52
2022-01-08 10:00:00,7.87,15.17,22.87,12.79,69.93,21.9,1.06,5.89,2022,AIIMS,Hourly,0,0,10,8,1,5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,23.29,23.29,22.11,30.81,23.96,9.53,26.77,22.896666666666665,25.349999999999998,26.158333333333335,21.630416666666665,0.6812733176441164,3.1812387524359043,5.098946118086716,6.887121869469683,24.723252355530366,24.71831491688688,0.0,0.0,119.3879,24.242200000000004,13.99,17.5,27.33,12.72,71.28,1.18,6.07
2022-01-08 11:00:00,5.15,12.1,16.79,13.63,75.38,27.53,1.09,5.03,2022,AIIMS,Hourly,0,0,11,8,1,5,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,21.9,23.29,23.29,26.3,22.13,9.3,29.26,22.826666666666668,23.865,25.986666666666665,22.145833333333332,0.8025168741738848,1.972863401252089,5.213085516856661,6.386885964133118,23.916608825378834,24.284728006596588,-1.3900000000000006,-0.059682267067410935,62.315000000000005,18.3011,7.87,15.17,22.87,12.79,69.93,1.06,5.89
2022-01-08 12:00:00,3.03,12.97,16.0,13.55,75.38,27.53,1.02,4.49,2022,AIIMS,Hourly,0,0,12,8,1,5,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,27.53,21.9,23.29,26.3,17.32,11.17,30.98,24.24,24.069999999999997,26.436666666666667,22.905416666666667,2.9327632021696664,2.311354581192587,5.081310377404163,5.854577532129043,24.949006303842026,24.784000620966346,5.630000000000003,0.2570776255707764,39.2991,16.32,5.15,12.1,16.79,13.63,75.38,1.09,5.03
2022-01-08 13:00:00,9.27,19.77,29.04,10.09,59.21,24.21,1.53,4.88,2022,AIIMS,Hourly,0,0,13,8,1,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,27.53,27.53,21.9,22.11,32.55,11.61,31.64,25.653333333333336,24.275000000000002,27.287499999999998,23.587083333333336,3.250482015537662,2.5868262407823135,4.1931938901033545,5.3603394434751435,25.68643307417288,25.206462063894598,0.0,0.0,183.2679,44.4312,3.03,12.97,16.0,13.55,75.38,1.02,4.49
